id;U[m/s];SigmaU[m/s];Alpha;Hs[m];Tp[s];Density[kg/m3];Yaw[deg];Ch 8 Electrical power [W] Mean;Ch 17 Tower base moment Mx[kNm] SeqM3;Ch 18 Tower base moment My[kNm] SeqM3;Ch 19 Tower base moment Mz[kNm] SeqM3;Ch 23 Tower top moment Mx[kNm] SeqM3;Ch 24 Tower top moment My[kNm] SeqM3;Ch 25 Tower top moment Mz[kNm] SeqM3;Ch 27 Blade1 root moment Mx[kNm] SeqM10;Ch 28 Blade1 root moment My[kNm] SeqM10;Ch 29 Blade1 root moment Mz[kNm] SeqM10;Ch 30 Blade2 root moment Mx[kNm] SeqM10;Ch 31 Blade2 root moment My[kNm] SeqM10;Ch 32 Blade2 root moment Mz[kNm] SeqM10;Ch 33 Blade3 root moment Mx[kNm] SeqM10;Ch 34 Blade3 root moment My[kNm] SeqM10;Ch 35 Blade3 root moment Mz[kNm] SeqM10
1362;7.70789758833546;1.16198856425642;0.0958288493755513;2.71335627695279;11.4628870252393;1.2624169588089;-10.2004880905151;6.17670228700522520e+06;1.17903353103258531e+05;4.44305803377445409e+04;4.42053030311334369e+04;5.29666489714662530e+04;7.99358232241007590e+03;4.32961893485671681e+04;2.69874061503356934e+04;5.55304395060080860e+04;7.80817479236093163e+02;1.93570968940741259e+04;5.53664946384976647e+04;7.89562349456392212e+02;1.90316652044447801e+04;5.53055899426630494e+04;7.96009453157833377e+02
1363;14.5437709205799;2.05642466526197;0.186171359365453;3.77581445699894;12.2383267308283;1.27677774429321;-8.43578243255615;1.50001816587873660e+07;2.02228123996364302e+05;1.65359323927775782e+05;1.10084219527577385e+05;1.16808697876676029e+05;1.59027102771796108e+04;1.06704945691513727e+05;5.22024021491194653e+04;6.16948663037113438e+04;9.32777624886766489e+02;4.89377922705484307e+04;6.17238094107429206e+04;9.16604256577552974e+02;5.04172344254515992e+04;6.11839941260695996e+04;9.45850518837421532e+02
1364;6.2419195116781;1.38546922040404;0.290585235043592;3.88204876642398;8.06940599898846;1.29758894443512;-6.67107677459717;3.51556756305999868e+06;1.66772011163119576e+05;5.57881163606156260e+04;5.63752885722460414e+04;6.29409117825171415e+04;7.12201523515272220e+03;5.55134447909884329e+04;2.59582367439470872e+04;5.45335197481496871e+04;6.46004456019167719e+02;2.53096759241684849e+04;5.48295167971623086e+04;6.60234843813894372e+02;2.57812728287413920e+04;5.48226801449168343e+04;6.48166558009966138e+02
1365;12.3943310812202;1.71926231261537;0.0508037324726424;1.82062460152906;5.65564691353492;1.10783791542053;-4.90637016296387;1.48945948930024654e+07;1.61872085024547676e+05;1.03123420400355419e+05;8.22718530997507914e+04;9.54735037475705612e+04;1.18382184374244844e+04;7.95527587374839641e+04;3.29519822536018692e+04;5.78593363674244902e+04;1.06857135101865151e+03;3.23258343311559984e+04;5.81001641254721180e+04;1.07843043858263422e+03;3.51520815101048574e+04;5.78386224770906847e+04;1.07553225992177113e+03
1366;9.15368971798731;1.54318414286762;0.0655288593988153;1.93508995400032;6.89322105484775;1.15686285495758;-3.14166450500488;9.74128877308333293e+06;1.40783178567167808e+05;5.05167967874954411e+04;6.59071071650796948e+04;7.91293896083754225e+04;8.56780122847242274e+03;6.41354314888615700e+04;2.33095084907214332e+04;5.75179909551290839e+04;9.78825359318497362e+02;2.65855696463279855e+04;5.75026907556676597e+04;9.89017570179288100e+02;2.58531935952796266e+04;5.76246019814609899e+04;9.87204809664463028e+02
1367;17.9102686746078;2.76625547371824;0.173301664660444;3.14514133611582;7.49243252578359;1.17597198486328;-1.3769588470459;1.49864830159236863e+07;2.45207736357439193e+05;1.52025267834263883e+05;1.26722150585649506e+05;1.44709719248761045e+05;1.82502292080267071e+04;1.22130906672673940e+05;5.77998469658718896e+04;6.28081406240875731e+04;9.17138356612200482e+02;5.84571283085104224e+04;6.30731550440292776e+04;9.53072214344460349e+02;5.82308117726162527e+04;6.24415097036879597e+04;9.51474859681633006e+02
1368;5.46352045489482;0.874172654870123;0.186410417739964;2.20484280012406;8.81608991558278;1.18973755836487;0.387746810913086;2.23858748162933998e+06;9.28779689023229294e+04;2.72728886818033934e+04;2.80430060831595183e+04;3.10629965494206663e+04;3.38292462442066380e+03;2.75601457938854146e+04;1.40326084768153851e+04;5.37675662994697195e+04;4.92627919990860505e+02;1.40389633087660895e+04;5.37651129350191259e+04;4.95082701531251416e+02;1.41446184523718839e+04;5.37466995383890026e+04;4.96745822794419212e+02
1369;11.5003663101268;1.69925312296187;0.27222979298574;3.13911826191476;9.30196192614014;1.2012300491333;2.15245246887207;1.46634086584561318e+07;1.86563547760188434e+05;1.07637309613767851e+05;9.58331211362738832e+04;9.54727213527646818e+04;1.36705365573416912e+04;9.29627596157228545e+04;4.41283385337270956e+04;6.06180706640762655e+04;1.14273058670185856e+03;4.35995647678757014e+04;6.11856472977654412e+04;1.13126855612425697e+03;4.14586127627075330e+04;6.05726392554667400e+04;1.16496409557153424e+03
1370;8.42721181705566;1.55571857683831;-0.00345543831213398;3.26114250655558;10.4068706946166;1.21157717704773;3.91715812683106;8.32410885442458000e+06;1.47635675807405438e+05;5.46027043410038532e+04;7.37024335898460704e+04;7.11609787083235278e+04;8.98300888337650395e+03;7.22259912920286733e+04;2.65418057983940016e+04;5.70535160749649876e+04;9.18533763246069157e+02;2.80859782072443959e+04;5.67859945708128071e+04;9.18775603450523818e+02;2.71019690144314518e+04;5.65444685673511631e+04;9.20234555232151934e+02
1371;15.9613916401996;2.05213679532472;0.138706213522679;5.30858435589836;11.6745459707852;1.22137439250946;5.68186378479004;1.49863383258056678e+07;1.82723025925306923e+05;1.27160590245051397e+05;1.01071385161771395e+05;1.09795862557188157e+05;1.42472172231394416e+04;9.73711613021208759e+04;4.88667625770931554e+04;6.09539753060479052e+04;8.88415288086697501e+02;4.94563811697404090e+04;6.14669014433786069e+04;8.72852455095690175e+02;4.64758777740847218e+04;6.08692446481189399e+04;8.73707244012996284e+02
1372;6.98399713409361;1.27509884721472;0.116592742799277;0.284240441031502;5.41882589458918;1.23103308677673;7.44657135009766;4.65860678946249839e+06;1.58811912964613148e+05;5.12165978194550262e+04;5.39844845828610196e+04;5.13030363958769303e+04;6.48061348015922613e+03;5.31204470957276790e+04;2.20252109056521767e+04;5.53809869839348539e+04;6.38199856107225742e+02;2.19084071113721257e+04;5.54380866882345290e+04;6.38610509753696192e+02;2.11615545470870129e+04;5.53135361647263708e+04;6.46893946696143757e+02
